NAME	LONGNAME	efo_label	release	valid	invalid	efo_cls	xref_source	xref	simple_xref	quality	toImport	Comments
H7_CONJUNCTDEGDEPOT	conjunctival degenerations and deposits	conjunctival degeneration	r2	TRUE	FALSE	MONDO_0000949	manual					
H7_CONJUNCTDEGDEPOT	conjunctival degenerations and deposits	conjunctival deposit	r2	TRUE	FALSE	MONDO_0001331	manual					
H7_CONJUNCTIVA	Disorders of conjunctiva	conjunctival disorder	r2	TRUE	FALSE	EFO_1000203	ICD_10	H1[0-3]	H11;H13	NA		
H7_CONJUNCTIVITIS	Conjunctivitis	conjunctivitis	r3	TRUE	FALSE	EFO_0009450	EFO_OBO	NA	NA	match		
H7_CONJUNCTIVITISACUNONATOPIC	Conjunctivitis (acute, non atopic)	acute conjunctivitis	r2	TRUE	FALSE	MONDO_0001214	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_CONJUNCTIVITISATOPIC	Atopic conjunctivitis	Atopic conjunctivitis	r2	TRUE	FALSE	MONDO_0005642	MONDO TERM NOT IN EFO	NA	NA	NA		
H7_CONJUNCTIVITISCHRON	Chronic conjunctivitis	chronic conjunctivitis	r2	TRUE	FALSE	MONDO_0002314	OLS_API_EFO_lookup	NA	NA	match		
H7_CONJUVASC	Other conjunctival vascular disorders and cysts	conjunctival vascular disease	r3	TRUE	FALSE	MONDO_0001174	manual					
H7_CONJUVASC	Other conjunctival vascular disorders and cysts	Conjunctival Disorder	r3	TRUE	FALSE	EFO_1000203	manual					
H7_CONVERGINSUFF	Convergence insufficiency and excess	Abnormal conjugate eye movement	r3	TRUE	FALSE	HP_0000549	HP TERM NOT IN EFO	NA	NA	NA		
H7_CONVERSTRAB	Convergent concomitant strabismus	strabismus	r2	TRUE	FALSE	HP_0000486	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_CORNEALDEFORM	Keratoconus	keratoconus	r3	TRUE	FALSE	Orphanet_156071	EFO_OBO	NA	NA	match		
H7_CORNEALDYSTROPHY	Corneal degeneration	corneal degeneration	r4/5	TRUE	FALSE	MONDO_0001515	ot_mappings			1		
H7_CORNEALNAS	Other and unspecified corneal deformities and disorders	corneal disease	r2	TRUE	FALSE	EFO_0009464	ICD_10;ICD_9	H18[7-9];371[7-9]	H189;3719	NA		
H7_CORNEALNAS	Other and unspecified corneal deformities and disorders	Abnormal cornea morphology	r2	TRUE	FALSE	HP_0000481	HP TERM NOT IN EFO	NA	NA	NA		
H7_CORNEALOTH	Other disorders of cornea	corneal disease	r2	TRUE	FALSE	EFO_0009464	Zooma_API_lookup	NA	NA	match		
H7_CORNEALSCAR	Corneal scars and opacities	Corneal scarring	r3	TRUE	FALSE	HP_0000559	HP TERM NOT IN EFO	NA	NA	NA		
H7_CORNEALSCAR	Corneal scars and opacities	Corneal opacity	r3	TRUE	FALSE	HP_0007957	manual					
H7_CORNULCER	Corneal ulcer	corneal ulceration	r2	TRUE	FALSE	HP_0012804	OLS_API_HP_exact_lookup	NA	NA	match		
H7_DACRYOADENITIS	Dacryoadenitis	dacryoadenitis	r4/5	TRUE	FALSE	MONDO_0004804	ot_mappings			1		
H7_DIPLOPIA	Diplopia	diplopia	r2	TRUE	FALSE	HP_0000651	OLS_API_HP_exact_lookup	NA	NA	match		
H7_DISORDERLENSNAS	Other specified and unspecified disorders of lens	lens disease	r4/5	TRUE	FALSE	EFO_0009674	ot_mappings			0.800073284		
H7_DIVERGSTRAB	Divergent concomitant strabismus	strabismus	r2	TRUE	FALSE	HP_0000486	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_ECTROPION	Ectropion of eyelid	ectropion (disease)	r2	TRUE	FALSE	MONDO_0002043	OLS_API_EFO_lookup	NA	NA	match		
H7_ENTROPION	Entropion and trichiasis of eyelid	entropion (disease)	r2	TRUE	FALSE	MONDO_0001519	manual					
H7_ENTROPION	Entropion and trichiasis of eyelid	Trichiasis	r2	TRUE	FALSE	HP_0001128	HP TERM NOT IN EFO	NA	NA	NA		
H7_EPIPHORA	Epiphora	Epiphora	r3	TRUE	FALSE	HP_0009926	HP TERM NOT IN EFO	NA	NA	NA		
H7_EPISCLERITIS	Episcleritis	episcleritis	r3	TRUE	FALSE	HP_0100534	OLS_API_EFO_lookup	NA	NA	match		
H7_EXOPTHALMUS	Exophthalmic conditions	genetic disorder of sex development	r4/5	FALSE	TRUE	Orphanet_325690	ot_mappings			0.739270976		
H7_EXOPTHALMUS	Exophthalmic conditions	neurological conditions associated with aminoacylase 1 deficiency	r4/5	FALSE	TRUE	Orphanet_137754	OLS_API_EFO_lookup					
H7_EXOPTHALMUS	Exophthalmic conditions	Proptosis	r4/5	TRUE	FALSE	HP_0000520	manual					
H7_EYE	Diseases of the eye and adnexa	eye disease	r3	TRUE	FALSE	EFO_0003966	manual					
H7_EYE	Diseases of the eye and adnexa	eye adnexa disease	r3	TRUE	FALSE	EFO_0009546	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_EYEADNEXOTH	Other specified and unspecified disorders of eye and adnexa	eye disease	r2	TRUE	FALSE	EFO_0003966	ICD_9	379[8-9]	3798	NA		
H7_EYELIDDIS	Other disorders of eyelid	eyelid disease	r2	TRUE	FALSE	EFO_0009547	ICD_10	H0[2-3]	H02;H03	NA		
H7_EYELIDINFLAMMATION	Other inflammation of eyelid	blepharitis	r2	TRUE	FALSE	EFO_0009536	Zooma_API_lookup	NA	NA	match		
H7_EYELIDINOTH	Disorders of eyelid in diseases classified elsewhere	eyelid diseases	r2	TRUE	FALSE	EFO_0009547	Zooma_API_lookup	NA	NA	match		
H7_EYELIDNAS	Other specified and unspecified  disorders of eyelid	auditory system disease	r4/5	FALSE	TRUE	EFO_1001455	ot_mappings			0.8126331654		
H7_EYELIDNAS	Other specified and unspecified  disorders of eyelid	eyelid disease	r4/5	TRUE	FALSE	EFO_0009547	manual					
H7_EYEOTH	Other disorders of eye and adnexa	eye adnexa disease	r2	TRUE	FALSE	EFO_0009546	ICD_10	H5[5-9]	H57;H58;H59	NA		
H7_GLAUCCLOSEPRIM	Primary angle-closure glaucoma	primary angle closure glaucoma	r2	TRUE	FALSE	EFO_1001506	OLS_API_EFO_lookup	NA	NA	match		
H7_GLAUCNAS	Other and unspecified glaucoma	glaucoma	r2	TRUE	FALSE	EFO_0000516	ICD_10;ICD_9;OLS_API_EFO_lookup	H40[8-9];3656X|3656C|365[8-9]	H409;3659	fuzzy		
H7_GLAUCOMA	Glaucoma	glaucoma	r2	TRUE	FALSE	EFO_0000516	ICD_10;EFO_OBO	H4[0-2]	H40	match		
H7_GLAUCOMA_NTG	Normotensive glaucoma	open-angle glaucoma	r4/5	FALSE	TRUE	EFO_0004190	ot_mappings			0.6692702027		
H7_GLAUCOMA_NTG	Normotensive glaucoma	glaucoma	r4/5	FALSE	TRUE	EFO_0000516	OLS_API_EFO_lookup					
H7_GLAUCOMA_NTG	Normotensive glaucoma	low tension glaucoma	r4/5	TRUE	FALSE	EFO_1001022	manual					
H7_GLAUCOMA_OPER	Glucoma-related operations	response to surgery	r4/5	FALSE	TRUE	EFO_0009951	ot_mappings			0.5309576627		
H7_GLAUCOMA_OPER	Glucoma-related operations	glaucoma	r4/5	TRUE	FALSE	EFO_0000516	manual					
H7_GLAUCOMA_POAG	Primary open-angle glaucoma, strict	open-angle glaucoma	r4/5	TRUE	FALSE	EFO_0004190	OLS_API_EFO_lookup;ot_mappings			0.9277752756		
H7_GLAUCOMA_XFG	Glaucoma, exfoliation	exfoliation syndrome	r4/5	TRUE	FALSE	EFO_0004235	OLS_API_EFO_lookup;ot_mappings			0.999		
H7_GLAUCOMAMEDICATION	Use of antiglaucoma preparations and miotics	response to drug	r2	TRUE	FALSE	GO_0042493	manual					
H7_GLAUCPRIMOPEN	Primary open-angle glaucoma	primary open angle glaucoma	r2	TRUE	FALSE	EFO_0004190	Zooma_API_lookup	NA	NA	match		
H7_GLAUCSECDISEASE	Glaucoma secondary to other eye disorders	glaucoma	r2	TRUE	FALSE	EFO_0000516	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_GLAUCSECDISEASE	Glaucoma secondary to other eye disorders	eye disease	r2	TRUE	FALSE	EFO_0003966	manual					
H7_GLAUCSECINFLAM	Glaucoma secondary to eye inflammation	eye inflammation	r4/5	TRUE	FALSE	EFO_0005752	ot_mappings			0.7130194258		
H7_GLAUCSECINFLAM	Glaucoma secondary to eye inflammation	glaucoma	r4/5	TRUE	FALSE	EFO_0000516	manual					
H7_GLAUCSECTRAUMA	Glaucoma secondary to eye trauma	secondary dysgenetic glaucoma	r4/5	FALSE	TRUE	Orphanet_98631	ot_mappings			0.7285096809		
H7_GLAUCSECTRAUMA	Glaucoma secondary to eye trauma	glaucoma	r4/5	TRUE	FALSE	EFO_0000516	manual					
H7_GLAUCSECTRAUMA	Glaucoma secondary to eye trauma	eye disease	r4/5	TRUE	FALSE	eye disease	manual					
H7_GLAUCSUSP	Glaucoma suspect	glaucoma	r2	TRUE	FALSE	EFO_0000516	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_GLOBE	Disorders of globe	eye disease	r2	TRUE	FALSE	EFO_0003966	Zooma_API_lookup	NA	NA	match		
H7_GLOBEDEGENERATED	Degenerated conditions of globe	eyeball of camera-type eye	r4/5	FALSE	TRUE	UBERON_0010230	ot_mappings			0.6205473632		
H7_GLOBEDEGENERATED	Degenerated conditions of globe	eye degenerative disease	r4/5	TRUE	FALSE	MONDO_0004884	manual					
H7_HEREDRETINADYST	Hereditary retinal dystrophy	Retinal dystrophy	r3	TRUE	FALSE	Orphanet_71862	EFO_OBO	NA	NA	match		
H7_HERPESKERATITIS	Herpesviral keratitis and keratoconjunctivitis	Herpes simplex virus keratitis	r2	TRUE	FALSE	EFO_0007308	manual					
H7_HERPESKERATITIS	Herpesviral keratitis and keratoconjunctivitis	keratoconjunctivitis	r2	TRUE	FALSE	MONDO_0004768	manual					
H7_HETEROPHORIA	Heterophoria	heterophoria	r2	TRUE	FALSE	HP_0032011	OLS_API_HP_exact_lookup	NA	NA	match		
H7_HORDEOLUM	Hordeolum and other deep inflammation of eyelid	hordeolum	r2	TRUE	FALSE	EFO_0007315	manual					
H7_HORDEOLUM	Hordeolum and other deep inflammation of eyelid	blepharitis	r2	TRUE	FALSE	EFO_0009536	manual					
H7_HYPERMETRO	Hypermetropia	hypermetropia	r2	TRUE	FALSE	HP_0000540	EFO_OBO	NA	NA	match		
H7_INTERHETEROTRO	Intermittent heterotropia	Strabismus	r2	TRUE	FALSE	HP_0000486	manual					
H7_IRIDOACUTE	Acute and subacute iridocyclitis	Iridocyclitis	r3	TRUE	FALSE	HP_0001094	manual					
H7_IRIDOCHRONIC	Chronic iridocyclitis	iridocyclitis	r2	TRUE	FALSE	HP_0001094	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_IRIDOCYCLITIS	Iridocyclitis	iridocyclitis	r2	TRUE	FALSE	HP_0001094	Zooma_API_lookup	NA	NA	match		
H7_IRIDOCYCLITISINOTH	Iridocyclitis in diseases classified elsewhere	iridocyclitis	r3	TRUE	FALSE	HP_0001094	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_IRIDONAS	Other and unspecified iridocyclitis	Iridocyclitis	r3	TRUE	FALSE	HP_0001094	manual					
H7_KERATITIS	Keratitis	keratitis	r2	TRUE	FALSE	EFO_0009449	ICD_10;Zooma_API_lookup	H1[6-9]	H16	match		
H7_KERATITISINOTH	Keratitis and keratoconjunctivitis in other diseases classified elsewhere	keratitis	r2	TRUE	FALSE	EFO_0009449	manual					
H7_KERATITISINOTH	Keratitis and keratoconjunctivitis in other diseases classified elsewhere	keratoconjunctivitis	r2	TRUE	FALSE	MONDO_0004768	manual					
H7_KERATITISOTH	Other keratitis	keratitis	r2	TRUE	FALSE	EFO_0009449	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_KERATOCONUS	Hereditary corneal dystrophies	Corneal dystrophy	r3	TRUE	FALSE	Orphanet_34533	manual					
H7_LACRIGLAND	Other disorders of lacrimal gland	disorder of lacrimal gland	r2	TRUE	FALSE	MONDO_0024625	manual					
H7_LACRIMALORBITINOTH	Disorders of lacrimal system and orbit in diseases classified elsewhere	lacrimal apparatus disease	r3	TRUE	FALSE	EFO_0009455	manual					
H7_LACRIMALORBITINOTH	Disorders of lacrimal system and orbit in diseases classified elsewhere	disease of orbital region	r3	TRUE	FALSE	EFO_0009664	manual					
H7_LACRIMALSYSTEM	Disorders of lacrimal system	disorder of lacrimal gland	r2	TRUE	FALSE	MONDO_0024625	manual					
H7_LACRIMINFLAMACU	Inflammation of lacrimal passages (acute and unspecified)	acute dacryoadenitis	r3	TRUE	FALSE	MONDO_0004812	MONDO TERM NOT IN EFO	NA	NA	NA		
H7_LACRIMINFLAMCHRON	Inflammation of lacrimal passages (chronic)	chronic dacryoadenitis	r3	TRUE	FALSE	MONDO_0004800	MONDO TERM NOT IN EFO	NA	NA	NA		
H7_LAGOPHTALMOS	Lagophthalmos	euryblepharon	r4/5	FALSE	TRUE	Orphanet_99172	OLS_API_EFO_lookup					
H7_LAGOPHTALMOS	Lagophthalmos	lagophthalmos	r4/5	TRUE	FALSE	MONDO_0001604	manual					Ask EFO to import term
H7_LENS	Disorders of lens	lens disease	r3	TRUE	FALSE	EFO_0009674	ICD_10	H2[5-8]	H27	NA		
H7_LENSDISLOCATIO	Dislocation of lens	Lens subluxation	r3	TRUE	FALSE	HP_0001132	manual					
H7_LIDLACRIMALORBIT	Disorders of eyelid, lacrimal system and orbit	disorders of lacrimal system	r2	TRUE	FALSE	EFO_0009455	manual					
H7_LIDLACRIMALORBIT	Disorders of eyelid, lacrimal system and orbit	eyelid disease	r2	TRUE	FALSE	EFO_0009547	manual					
H7_LIDLACRIMALORBIT	Disorders of eyelid, lacrimal system and orbit	disease of orbital region	r2	TRUE	FALSE	EFO_0009664	manual					
H7_MACULADEGEN	Degeneration of macula and posterior pole	degeneration of macula and posterior pole	r2	TRUE	FALSE	MONDO_0002175	OLS_API_EFO_lookup	NA	NA	match		
H7_MACULOPATHYDIAB	Diabetic maculopathy	diabetic maculopathy	r2	TRUE	FALSE	EFO_0010133	OLS_API_EFO_lookup	NA	NA	match		
H7_MODVISIMPBINOC	Moderate visual impairment, binocular	moderately reduced visual acuity	r2	TRUE	FALSE	HP_0030515	OLS_API_HP_exact_lookup	NA	NA	match		
H7_MYOPIA	Myopia	myopia	r2	TRUE	FALSE	HP_0000545	Zooma_API_lookup	NA	NA	match		
H7_NYSTAGMUS	Nystagmus and other irregular eye movements	abnormal conjugate eye movement	r4/5	TRUE	FALSE	HP_0000549	ot_mappings			0.7361991842		
H7_NYSTAGMUS	Nystagmus and other irregular eye movements	Nystagmus	r4/5	TRUE	FALSE	HP_0000639	manual					
H7_NYSTAGMUS	Nystagmus and other irregular eye movements	lowry-wood syndrome	r4/5	FALSE	TRUE	Orphanet_1824	OLS_API_EFO_lookup					
H7_OCUMUSCLE	Disorders of ocular muscles, binocular movement, accommodation and refraction	eye accommodation disease	r2	TRUE	FALSE	MONDO_0000926	manual					
H7_OCUMUSCLE	Disorders of ocular muscles, binocular movement, accommodation and refraction	Abnormality of refraction	r2	TRUE	FALSE	HP_0000539	manual					
H7_OCUMUSCLE	Disorders of ocular muscles, binocular movement, accommodation and refraction	binocular vision disease	r2	TRUE	FALSE	EFO_0009535	ICD_10	H49|H5[0-2]	H51	NA		
H7_OCUMUSCLE	Disorders of ocular muscles, binocular movement, accommodation and refraction	ocular motility disease	r2	TRUE	FALSE	EFO_1001990	manual					
H7_OCUPAIN	Ocular pain	ocular pain	r2	TRUE	FALSE	HP_0200026	OLS_API_HP_exact_lookup	NA	NA	match		
H7_OPTATROPHY	Optic atrophy	optic atrophy	r3	TRUE	FALSE	MONDO_0003608	EFO_OBO	NA	NA	match		
H7_OPTICDISCOTH	Other disorders of optic disc	optic disc	r4/5	TRUE	FALSE	UBERON_0001783	ot_mappings			0.8131683379		
H7_OPTNERVE	Disorders of optic nerve and visual pathways	optic nerve disease	r2	TRUE	FALSE	MONDO_0002135	manual					
H7_OPTNERVE	Disorders of optic nerve and visual pathways	visual pathway disease	r2	TRUE	FALSE	MONDO_0001834	manual					
H7_OPTNERVNAS	Disorders of optic nerve, not elsewhere classified	optic nerve disease	r3	TRUE	FALSE	MONDO_0002135	manual					
H7_OPTNEURITIS	Optic neuritis	optic neuritis	r2	TRUE	FALSE	EFO_0007405	EFO_OBO	NA	NA	match		
H7_OPTNEUROTH	Other disorders of optic [2nd] nerve and visual pathways	optic nerve disease	r2	TRUE	FALSE	MONDO_0002135	manual					
H7_OPTNEUROTH	Other disorders of optic [2nd] nerve and visual pathways	visual pathway disease	r2	TRUE	FALSE	MONDO_0001834	manual					
H7_ORBIT	Disorders of orbit	disorders of orbital region	r2	TRUE	FALSE	EFO_0009664	Zooma_API_lookup	NA	NA	match		
H7_ORBITINFLAMACU	Acute inflammation of orbit	acute orbital inflammation	r4/5	TRUE	FALSE	MONDO_0001230	ot_mappings			1		
H7_OTHERCONJ	Other disorders of conjunctiva	conjunctival disorder	r2	TRUE	FALSE	EFO_1000203	Zooma_API_lookup	NA	NA	match		
H7_OTHIRISCILIARY	Other disorders of iris and ciliary body	iris disease	r3	TRUE	FALSE	MONDO_0002289	manual					
H7_OTHIRISCILIARY	Other disorders of iris and ciliary body	ciliary body disease	r3	TRUE	FALSE	MONDO_0002970	manual					
H7_OTHRETARTOCC	Other retinal artery occlusion	retinal artery occlusion	r3	TRUE	FALSE	EFO_1001154	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_PAPILLOEDEMA	Papilloedema, unspecified	papilledema	r3	TRUE	FALSE	MONDO_0002003	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_PARASTRA3	Third [oculomotor] nerve palsy	oculomotor palsy	r3	TRUE	FALSE	Orphanet_98685	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_PARASTRA4	Fourth [trochlear] nerve palsy	fourth cranial nerve palsy	r3	TRUE	FALSE	MONDO_0001146	manual					
H7_PARASTRA6	Sixth [abducent] nerve palsy	cranial nerve palsy	r2	TRUE	FALSE	EFO_0009489	manual					
H7_PARASTRAB	Paralytic strabismus	paralytic strabismus	r2	TRUE	FALSE	EFO_0009678	Zooma_API_lookup	NA	NA	match		
H7_PARASTRANAS	Other or unspecified paralytic strabismus	paralytic strabismus	r4/5	TRUE	FALSE	EFO_0009678	ot_mappings			0.8359745714		
H7_PERIPHRETINADEGEN	Peripheral retinal degeneration	peripheral retinal degeneration	r2	TRUE	FALSE	HP_0007769	OLS_API_HP_exact_lookup	NA	NA	match		
H7_PRESBYOPIA	Presbyopia	presbyopia	r2	TRUE	FALSE	MONDO_0001330	MONDO TERM NOT IN EFO	NA	NA	NA		
H7_PTERYGIUM	Pterygium	pterygium	r2	TRUE	FALSE	EFO_0000678	EFO_OBO	NA	NA	match		
H7_PTOSIS	Ptosis of eyelid	ptosis (disease)	r2	TRUE	FALSE	MONDO_0000728	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_REFRAACCOMMODIS	Disorders of refraction and accommodation	Abnormality of refraction	r2	TRUE	FALSE	HP_0000539	manual					
H7_REFRAACCOMMODIS	Disorders of refraction and accommodation	eye accommodation disease	r2	TRUE	FALSE	MONDO_0000926	manual					
H7_RETINAHAEMORR	Retinal haemorrhage	retinal hemorrhage	r3	TRUE	FALSE	HP_0000573	OLS_API_EFO_lookup	NA	NA	match		
H7_RETINALBREAK	Retinal breaks without detachment	retinal perforation	r2	TRUE	FALSE	MONDO_0001539	MONDO TERM NOT IN EFO	NA	NA	NA		
H7_RETINALDETACH	Retinal detachments and breaks	retinal perforation	r2	TRUE	FALSE	MONDO_0001539	MONDO TERM NOT IN EFO	NA	NA	NA		
H7_RETINALDETACH	Retinal detachments and breaks	retinal detachment	r2	TRUE	FALSE	EFO_0005773	Zooma_API_lookup	NA	NA	match		
H7_RETINALDETACHBREAK	Retinal detachment with retinal break	retinal detachment	r2	TRUE	FALSE	EFO_0005773	manual					
H7_RETINALDETACHBREAK	Retinal detachment with retinal break	retinal perforation	r2	TRUE	FALSE	MONDO_0001539	MONDO TERM NOT IN EFO	NA	NA	NA		
H7_RETINALDETACHOTH	Other, unspecified and serous retinal detachments	retinal detachment	r2	TRUE	FALSE	EFO_0005773	ICD_9	361[8-9]	3619	NA		
H7_RETINALDETACHTRACTION	Traction detachment of retina	retinal detachment	r4/5	TRUE	FALSE	EFO_0005773	ot_mappings			0.8611301131		
H7_RETINALDISOTH	Other retinal disorders	retinopathy	r2	TRUE	FALSE	EFO_0003839	Zooma_API_lookup	NA	NA	match		
H7_RETINANAS	Other specified and unspecified retinal disorders	retinopathy	r2	TRUE	FALSE	EFO_0003839	ICD_10	H35[8-9]	H359	NA		
H7_RETINASEPAR	Separation of retinal layers (serosa)	retinoschisis	r2	TRUE	FALSE	MONDO_0004579	manual					
H7_RETINAVASC	Retinal vascular disorders	retinal vascular disease	r2	TRUE	FALSE	MONDO_0002311	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_RETINOCHISISCYST	Retinoschisis and retinal cysts	retinoschisis	r3	TRUE	FALSE	MONDO_0004579	manual					
H7_RETINOCHISISCYST	Retinoschisis and retinal cysts	macular holes	r3	TRUE	FALSE	EFO_1001028	manual					
H7_RETINOPATHYDIAB	Diabetic retinopathy	diabetic retinopathy	r2	TRUE	FALSE	EFO_0003770	EFO_OBO	NA	NA	match		
H7_RETINOPATHYDIAB_BKG	Diabetic background retinopathy	diabetic retinopathy	r2	TRUE	FALSE	EFO_0003770	manual					
H7_RETINOPATHYDIAB_BKG_SEVERE	Severe diabetic background retinopathy	diabetic retinopathy	r3	TRUE	FALSE	EFO_0003770	manual					
H7_RETINOPATHYDIAB_NAS	Other diabetic retinopathy	diabetic retinopathy	r2	TRUE	FALSE	EFO_0003770	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_RETINOPATHYDIAB_PROLIF	Proliferative diabetic retinopathy	proliferative diabetic retinopathy	r2	TRUE	FALSE	EFO_0009322	Zooma_API_lookup	NA	NA	match		
H7_RETIVASCOCCLUSION	Retinal vascular occlusion	retinal vascular occlusion	r3	TRUE	FALSE	MONDO_0002089	EFO_OBO	NA	NA	match		
H7_RETVASCNAS	Other and unspecified vascular occlusions	retinal vascular occlusion	r2	TRUE	FALSE	MONDO_0002089	ICD_10	H34[8-9]	H349	NA		
H7_SCLERACORNEA	Disorders of sclera, cornea, iris and ciliary body	scleral disease	r2	TRUE	FALSE	MONDO_0001269	ICD_10	H1[5-9]|H2[0-2]	H15	NA		
H7_SCLERACORNEA	Disorders of sclera, cornea, iris and ciliary body	iris disease	r2	TRUE	FALSE	MONDO_0002289	manual					
H7_SCLERACORNEA	Disorders of sclera, cornea, iris and ciliary body	corneal disease	r2	TRUE	FALSE	EFO_0009464	manual					
H7_SCLERACORNEA	Disorders of sclera, cornea, iris and ciliary body	ciliary body disease	r2	TRUE	FALSE	MONDO_0002970	manual					
H7_SCLERITIS	Scleritis	scleritis (disease)	r4/5	TRUE	FALSE	MONDO_0001718	ot_mappings			0.999		
H7_SCLERITISEPISCLERITIS	Scleritis and episcleritis	scleritis (disease)	r2	TRUE	FALSE	MONDO_0001718	manual					
H7_SCLERITISEPISCLERITIS	Scleritis and episcleritis	Episcleritis	r2	TRUE	FALSE	HP_0100534	manual					
H7_SEVVISIMPMONOC	Severe visual impairment, monocular	visual impairment	r4/5	FALSE	TRUE	HP_0000505	ot_mappings			0.7534587377		
H7_SEVVISIMPMONOC	Severe visual impairment, monocular	blindness (disorder)	r4/5	TRUE	FALSE	MONDO_0001941	ot_mappings			0.7534587377		More general term
H7_STENOLACRI	Stenosis and insufficiency of lacrimal passages	Abnormal nasolacrimal system morphology	r2	TRUE	FALSE	HP_0000614	manual					
H7_STRABISMUS	Strabismus	strabismus	r2	TRUE	FALSE	HP_0000486	Zooma_API_lookup	NA	NA	match		
H7_STRABNAS	Other specified and unspecified strabismus	paralytic strabismus	r4/5	FALSE	TRUE	EFO_0009678	ot_mappings			0.5443734372		
H7_STRABNAS	Other specified and unspecified strabismus	Strabismus	r4/5	TRUE	FALSE	HP_0000486	manual					
H7_STRABNAS	Other specified and unspecified strabismus	unspecified peripheral t-cell lymphoma	r4/5	FALSE	TRUE	EFO_0000211	OLS_API_EFO_lookup					
H7_STRABNAS	Other specified and unspecified strabismus	duane retraction syndrome	r4/5	FALSE	TRUE	Orphanet_233	ICD_10	H50[8-9]	H508			
H7_STRABNAS	Other specified and unspecified strabismus	intellectual disability-strabismus syndrome	r4/5	FALSE	TRUE	Orphanet_363528	ICD_10	H50[8-9]	H508			
H7_STRABOTH	Other strabismus	strabismus	r2	TRUE	FALSE	HP_0000486	Zooma_API_lookup	NA	NA	match		
H7_USEOFEYEANTIALLERGENS	Use of eye-antiallergens (taken as indicator of allergic/atopic conjunctivitis)	response to drug	r3	TRUE	FALSE	GO_0042493	manual					
H7_VASCCILIARY	Hyphaema and other vascular disorders of iris and ciliary body	Hyphema	r3	TRUE	FALSE	HP_0011886	HP TERM NOT IN EFO	NA	NA	NA		
H7_VASCCILIARY	Hyphaema and other vascular disorders of iris and ciliary body	ocular vascular disease	r3	TRUE	FALSE	EFO_0005753	manual					
H7_VERTISTRAB	Vertical strabismus	strabismus	r2	TRUE	FALSE	HP_0000486	OLS_API_EFO_lookup	NA	NA	fuzzy		
H7_VISDISTNAS	Other and unspecified visual disturbances	vision disorder	r2	TRUE	FALSE	MONDO_0021084	manual					
H7_VISFIELDDEF	Visual field defects	visual field defect	r2	TRUE	FALSE	HP_0001123	OLS_API_EFO_lookup	NA	NA	match		
H7_VISUALDISTBLIND	Visual disturbances and blindness	visual impairment	r2	TRUE	FALSE	HP_0000505	ICD_10	H5[3-4]	H53	NA		
H7_VISUALDISTBLIND	Visual disturbances and blindness	blindness (disorder)	r2	TRUE	FALSE	MONDO_0001941	ICD_10	H5[3-4]	H54	NA		
